Timestamp_ms,BPM,Confidence,Phase,Arousal,Tonic,RawPulse,RawGSR
107859,62.0,0.118,1.34,0.211,1442.9,1778,1443
107971,62.0,0.119,2.13,0.210,1442.9,1777,1442
108083,62.0,0.121,2.66,0.208,1442.9,1777,1440
108195,62.0,0.122,-2.84,0.207,1442.8,1777,1444
108307,62.0,0.123,-2.06,0.206,1442.8,1775,1449
108419,62.0,0.123,-1.29,0.249,1442.7,1745,1441
108531,62.0,0.128,-0.48,0.256,1442.7,1791,1446
108643,62.0,0.130,0.05,0.275,1442.7,1774,1435
108755,62.0,0.129,0.83,0.280,1442.6,1791,1459
108867,61.9,0.129,1.62,0.284,1442.6,1778,1439
108979,61.9,0.130,2.41,0.296,1442.5,1776,1435
109091,61.9,0.131,-3.09,0.310,1442.5,1776,1438
109203,61.9,0.132,-2.57,0.312,1442.5,1779,1439
109315,61.9,0.133,-1.79,0.311,1442.4,1777,1445
109427,61.9,0.132,-1.02,0.311,1442.4,1779,1431
109539,61.9,0.133,-0.23,0.309,1442.3,1803,1429
109651,61.9,0.141,0.54,0.308,1442.3,1776,1446
109763,61.9,0.141,1.06,0.306,1442.3,1776,1437
109875,61.9,0.141,1.84,0.304,1442.2,1782,1430
109987,61.9,0.142,2.63,0.308,1442.2,1773,1441
110099,61.9,0.145,-2.87,0.309,1442.1,1776,1437
110211,61.9,0.147,-2.09,0.308,1442.1,1776,1439
110323,61.9,0.147,-1.57,0.307,1442.0,1777,1444
110435,61.9,0.146,-0.80,0.305,1442.0,1777,1443
110547,61.9,0.145,-0.01,0.302,1441.9,1793,1435
110659,61.9,0.150,0.75,0.300,1441.9,1791,1437
110771,61.9,0.152,1.51,0.296,1441.9,1776,1442
110883,61.9,0.152,2.04,0.294,1441.8,1780,1424
110995,61.9,0.153,2.82,0.291,1441.8,1779,1434
111107,61.9,0.155,-2.68,0.288,1441.7,1783,1445
111219,61.9,0.157,-1.90,0.284,1441.7,1781,1452
111331,61.9,0.157,-1.13,0.280,1441.6,1783,1439
111443,61.9,0.156,-0.61,0.277,1441.6,1774,1445
111555,61.9,0.154,0.17,0.272,1441.6,1778,1441
111667,61.9,0.158,0.94,0.267,1441.5,1795,1443
111779,61.8,0.157,1.68,0.262,1441.5,1803,1441
111891,61.8,0.158,2.47,0.277,1441.4,1777,1431
112003,61.8,0.159,3.00,0.295,1441.4,1789,1438
112115,61.8,0.160,-2.51,0.303,1441.3,1776,1443
112227,61.8,0.162,-1.74,0.338,1441.3,1785,1442
112339,61.8,0.162,-0.96,0.341,1441.3,1776,1440
112451,61.8,0.161,-0.19,0.340,1441.2,1779,1442
112563,61.7,0.160,0.34,0.339,1441.2,1777,1440
112675,61.7,0.160,1.12,0.337,1441.1,1783,1453
112787,61.6,0.155,1.86,0.334,1441.1,1791,1442
112899,61.5,0.148,2.62,0.331,1441.0,1781,1451
113011,61.5,0.150,-2.88,0.327,1441.0,1778,1438
113123,61.5,0.149,-2.36,0.324,1441.0,1779,1439
113235,61.5,0.148,-1.58,0.319,1440.9,1778,1436
113347,61.4,0.146,-0.81,0.314,1440.9,1776,1445
113459,61.4,0.146,-0.03,0.308,1440.9,1776,1436
113571,61.4,0.148,0.76,0.305,1440.8,1781,1440
113683,61.4,0.147,1.29,0.303,1440.8,1776,1443
113795,61.4,0.146,2.07,0.300,1440.7,1790,1429
113907,61.0,0.134,2.82,0.296,1440.7,1791,1439
114019,61.0,0.134,-2.68,0.292,1440.7,1785,1456
114131,61.0,0.134,-1.91,0.327,1440.6,1782,1426
114243,60.9,0.134,-1.39,0.339,1440.6,1760,1440
114355,60.8,0.133,-0.61,0.340,1440.6,1777,1431
114467,60.7,0.129,-1.40,0.340,1440.5,1759,1440
114579,60.7,0.127,-0.67,0.338,1440.5,1776,1439
114691,60.7,0.125,0.07,0.335,1440.4,1779,1449
114803,60.7,0.125,0.56,0.333,1440.4,1785,1442
114915,60.1,0.126,1.24,0.330,1440.4,1781,1438
115027,60.0,0.124,1.96,0.326,1440.3,1786,1441
115139,60.0,0.126,2.72,0.321,1440.3,1787,1443
115251,60.0,0.127,-2.82,0.316,1440.3,1777,1459
115363,59.9,0.129,-2.34,0.316,1440.2,1777,1442
115475,59.8,0.130,-1.62,0.315,1440.2,1776,1458
115587,59.8,0.128,-0.89,0.313,1440.2,1778,1437
115699,59.8,0.126,-0.15,0.311,1440.1,1777,1467
115811,59.8,0.124,0.60,0.307,1440.1,1787,1441
115923,59.8,0.125,1.08,0.305,1440.1,1817,1442
116035,59.6,0.121,1.76,0.301,1440.0,1783,1441
116147,59.6,0.122,2.50,0.297,1440.0,1785,1445
116259,59.6,0.122,-3.04,0.292,1440.0,1781,1443
116371,59.5,0.125,-2.30,0.288,1439.9,1776,1435
116483,59.4,0.126,-1.83,0.288,1439.9,1779,1453
116595,59.4,0.124,-1.11,0.286,1439.9,1779,1445
116707,59.4,0.122,-0.37,0.284,1439.8,1782,1419
116819,59.5,0.118,0.37,0.282,1439.8,1779,1444
116931,59.5,0.116,1.12,0.279,1439.8,1780,1444
117043,59.5,0.115,1.59,0.276,1439.8,1796,1444
117155,59.5,0.102,2.26,0.273,1439.7,1776,1440
117267,59.4,0.105,3.01,0.269,1439.7,1777,1445
117379,59.4,0.106,-2.53,0.265,1439.7,1784,1437
117491,59.3,0.108,-1.80,0.261,1439.6,1777,1445
117603,59.3,0.107,-1.33,0.259,1439.6,1778,1444
117715,59.3,0.105,-0.59,0.265,1439.6,1776,1441
117827,59.4,0.102,0.15,0.265,1439.5,1777,1444
117939,59.4,0.101,0.90,0.264,1439.5,1789,1449
118051,59.3,0.099,1.56,0.263,1439.5,1779,1436
118163,59.3,0.097,2.04,0.262,1439.5,1776,1439
118275,59.2,0.101,2.79,0.260,1439.4,1791,1443
118387,59.2,0.101,-2.75,0.257,1439.4,1778,1443
118499,59.2,0.103,-2.02,0.254,1439.4,1778,1433
118611,59.2,0.103,-1.30,0.251,1439.3,1782,1454
118723,59.2,0.102,-0.81,0.292,1439.3,1776,1392
118835,59.2,0.099,-0.07,0.309,1439.3,1780,1439
118947,59.1,0.106,0.64,0.309,1439.3,1802,1441
119059,59.0,0.107,1.32,0.308,1439.2,1779,1449
119171,59.0,0.108,2.08,0.306,1439.2,1777,1445
119283,59.0,0.109,2.58,0.305,1439.2,1785,1440
119395,59.0,0.112,-2.96,0.302,1439.1,1777,1443
119507,59.0,0.116,-2.23,0.298,1439.1,1776,1441
119619,59.0,0.116,-1.51,0.295,1439.1,1776,1441
119731,59.0,0.115,-0.78,0.290,1439.1,1778,1444
119843,59.0,0.112,-0.29,0.288,1439.0,1777,1424
119955,59.0,0.110,0.46,0.283,1439.0,1775,1439
120067,58.9,0.113,1.14,0.279,1439.0,1806,1447
120179,58.7,0.103,1.78,0.274,1439.0,1780,1448
120291,58.6,0.105,2.53,0.269,1439.0,1781,1444
120403,58.8,0.106,3.03,0.267,1438.9,1788,1446
120515,58.8,0.108,-2.52,0.263,1438.9,1777,1445
120627,58.8,0.110,-1.80,0.259,1438.9,1781,1444
120739,58.6,0.108,-1.08,0.254,1438.9,1782,1444
120851,58.1,0.104,-2.01,0.250,1438.8,1776,1449
120963,57.6,0.105,-1.56,0.247,1438.8,1778,1449
121075,57.1,0.104,-0.88,0.242,1438.8,1776,1445
121187,57.0,0.106,-0.17,0.238,1438.8,1798,1453
121299,56.4,0.119,0.49,0.233,1438.8,1792,1444
121411,55.9,0.119,1.19,0.227,1438.7,1781,1445
121523,56.0,0.118,1.67,0.224,1438.7,1780,1446
121635,56.0,0.118,2.39,0.219,1438.7,1783,1443
121747,56.0,0.125,3.10,0.214,1438.7,1786,1443
121859,55.9,0.131,-2.50,0.209,1438.7,1779,1447
121971,55.8,0.133,-1.81,0.203,1438.7,1779,1441
122083,55.8,0.133,-1.35,0.200,1438.6,1782,1437
122195,55.7,0.130,-0.66,0.195,1438.6,1783,1450
122307,55.7,0.128,0.04,0.190,1438.6,1779,1447
122419,55.5,0.139,0.69,0.185,1438.6,1802,1443
122531,55.4,0.140,1.34,0.180,1438.6,1776,1454
122643,55.4,0.139,1.83,0.176,1438.6,1781,1449
122755,55.5,0.140,2.55,0.172,1438.5,1783,1446
122867,55.5,0.146,-3.03,0.167,1438.5,1777,1455
122979,55.5,0.153,-2.35,0.162,1438.5,1776,1449
123091,55.4,0.155,-1.67,0.157,1438.5,1776,1443
123203,55.3,0.154,-1.21,0.154,1438.5,1780,1447
123315,55.3,0.151,-0.52,0.150,1438.5,1778,1456
123427,55.3,0.146,0.18,0.146,1438.5,1766,1447
123539,55.2,0.156,0.84,0.141,1438.4,1798,1456
123651,55.0,0.150,1.47,0.137,1438.4,1789,1454
123763,55.0,0.152,1.95,0.134,1438.4,1783,1446
123875,55.1,0.152,2.66,0.130,1438.4,1787,1452
123987,55.1,0.158,-2.92,0.127,1438.4,1782,1455
124099,55.1,0.164,-2.24,0.123,1438.4,1778,1451
124211,55.1,0.165,-1.55,0.119,1438.4,1776,1452
124323,55.0,0.164,-1.10,0.117,1438.4,1783,1458
124435,54.9,0.159,-0.40,0.113,1438.4,1775,1449
124547,55.0,0.167,0.30,0.110,1438.3,1805,1447
124659,55.0,0.169,0.92,0.106,1438.3,1788,1455
124771,55.0,0.168,1.62,0.103,1438.3,1779,1453
124883,55.1,0.168,2.11,0.101,1438.3,1781,1447
124995,55.1,0.167,2.82,0.098,1438.3,1779,1453
125107,55.1,0.175,-2.77,0.095,1438.3,1763,1450
125219,55.1,0.180,-2.09,0.092,1438.3,1783,1447
125331,55.1,0.180,-1.41,0.089,1438.3,1787,1456
125443,55.0,0.178,-0.95,0.088,1438.3,1779,1457
125555,54.9,0.173,-0.25,0.085,1438.3,1782,1449
125667,55.0,0.180,0.44,0.083,1438.3,1805,1456
125779,55.0,0.178,1.07,0.081,1438.2,1777,1453
125891,55.0,0.178,1.79,0.080,1438.2,1777,1456
126003,55.1,0.179,2.26,0.079,1438.2,1779,1455
126115,55.1,0.179,2.97,0.078,1438.2,1775,1454
126227,55.2,0.189,-2.63,0.077,1438.2,1783,1447
126339,55.1,0.189,-1.94,0.077,1438.2,1783,1455
126451,55.1,0.189,-1.25,0.086,1438.2,1779,1454
126563,55.0,0.187,-0.79,0.087,1438.2,1776,1452
126675,55.0,0.180,-0.10,0.087,1438.2,1780,1456
126787,55.1,0.189,0.58,0.087,1438.2,1799,1456
126899,55.1,0.188,1.26,0.087,1438.2,1779,1451
127011,55.2,0.188,1.99,0.086,1438.2,1775,1455
127123,55.2,0.189,2.46,0.086,1438.2,1771,1459
127235,55.2,0.195,-3.12,0.085,1438.2,1775,1455
127347,55.3,0.200,-2.43,0.085,1438.2,1788,1455
127459,55.3,0.201,-1.74,0.085,1438.2,1776,1457
127571,55.3,0.201,-1.04,0.089,1438.2,1781,1456
127683,55.2,0.198,-0.57,0.089,1438.1,1777,1453
127795,55.2,0.196,0.13,0.095,1438.1,1783,1457
127907,55.3,0.205,0.78,0.118,1438.1,1767,1454
128019,55.3,0.204,1.46,0.146,1438.1,1777,1461
128131,55.3,0.203,2.17,0.151,1438.1,1779,1454
128243,55.3,0.200,2.64,0.151,1438.1,1786,1456
128355,55.3,0.202,-2.95,0.197,1438.1,1776,1454
128467,55.3,0.206,-2.26,0.208,1438.1,1789,1458
128579,55.3,0.207,-1.57,0.208,1438.1,1779,1454
128691,55.2,0.204,-0.89,0.208,1438.1,1776,1456
128803,55.1,0.199,-0.43,0.207,1438.1,1780,1459
128915,55.1,0.201,0.27,0.205,1438.1,1804,1449
129027,55.3,0.198,0.90,0.204,1438.1,1785,1456
129139,55.3,0.197,1.61,0.204,1438.1,1791,1476
129251,55.3,0.196,2.32,0.203,1438.1,1790,1455
129363,55.4,0.201,2.79,0.203,1438.1,1737,1456
129475,55.5,0.209,-2.79,0.204,1438.1,1783,1456
129587,55.6,0.212,-2.11,0.205,1438.1,1776,1456
129699,55.5,0.214,-1.43,0.204,1438.1,1782,1456
129811,55.4,0.210,-0.74,0.203,1438.1,1776,1461
129923,55.4,0.206,-0.27,0.202,1438.1,1779,1457
130035,55.6,0.216,0.41,0.200,1438.1,1807,1454
130147,55.6,0.212,1.06,0.198,1438.1,1779,1463
130259,55.6,0.209,1.79,0.197,1438.1,1783,1475
130371,55.7,0.209,2.49,0.286,1438.1,1786,1459
130483,55.7,0.215,2.97,0.382,1438.1,1777,1459
130595,55.8,0.223,-2.62,0.430,1438.1,1776,1456
130707,55.8,0.227,-1.94,0.439,1438.1,1779,1459
130819,55.7,0.229,-1.25,0.438,1438.1,1776,1456
130931,55.7,0.225,-0.56,0.436,1438.1,1776,1453
131043,55.6,0.222,-0.09,0.434,1438.0,1789,1460
131155,55.8,0.240,0.57,0.430,1438.0,1826,1461
131267,55.8,0.237,1.24,0.426,1438.0,1776,1457
131379,55.8,0.232,1.97,0.420,1438.1,1795,1447
131491,55.8,0.234,2.67,0.417,1438.1,1787,1457
131603,55.9,0.239,-3.14,0.416,1438.1,1775,1458
131715,55.9,0.245,-2.45,0.414,1438.1,1781,1457
131827,55.9,0.251,-1.76,0.412,1438.1,1779,1461
131939,55.8,0.253,-1.08,0.408,1438.1,1776,1460
132051,55.8,0.247,-0.39,0.404,1438.1,1779,1471
132163,55.7,0.242,0.08,0.401,1438.1,1787,1461
132275,55.8,0.269,0.74,0.395,1438.1,1739,1456
132387,55.7,0.271,1.42,0.389,1438.1,1786,1458
132499,55.8,0.271,2.14,0.384,1438.1,1787,1462
132611,55.8,0.270,2.85,0.388,1438.1,1776,1443
132723,55.8,0.277,-2.97,0.388,1438.1,1779,1457
132835,55.8,0.283,-2.28,0.387,1438.1,1781,1466
132947,55.8,0.285,-1.59,0.384,1438.1,1776,1456
133059,55.8,0.282,-0.91,0.381,1438.1,1779,1475
133171,55.7,0.276,-0.21,0.378,1438.1,1779,1462
133283,55.7,0.274,0.26,0.375,1438.1,1788,1458
133395,55.7,0.273,0.90,0.370,1438.1,1811,1459
133507,55.7,0.265,1.58,0.365,1438.1,1803,1458
133619,55.7,0.262,2.30,0.359,1438.1,1779,1455
133731,55.8,0.266,3.01,0.363,1438.1,1776,1470
133843,55.8,0.275,-2.81,0.362,1438.1,1781,1457
133955,55.8,0.281,-2.13,0.370,1438.1,1776,1456
134067,55.8,0.282,-1.43,0.370,1438.1,1777,1455
134179,55.7,0.280,-0.73,0.369,1438.1,1776,1458
134291,55.7,0.273,-0.03,0.367,1438.1,1776,1441
134403,55.7,0.270,0.44,0.365,1438.1,1785,1456
134515,55.6,0.264,1.07,0.362,1438.1,1803,1456
134627,55.5,0.241,1.71,0.358,1438.1,1776,1454
134739,55.6,0.242,2.43,0.353,1438.1,1793,1456
134851,55.6,0.242,3.13,0.348,1438.1,1781,1457
134963,55.6,0.249,-2.69,0.345,1438.1,1774,1445
135075,55.6,0.253,-2.02,0.340,1438.1,1754,1449
135187,55.5,0.251,-1.33,0.334,1438.2,1779,1453
135299,55.5,0.248,-0.64,0.328,1438.2,1776,1447
135411,55.5,0.243,0.06,0.322,1438.2,1776,1454
135523,55.4,0.240,0.53,0.317,1438.2,1779,1456
135635,55.4,0.235,1.18,0.311,1438.2,1807,1450
135747,55.3,0.217,1.83,0.304,1438.2,1764,1442
135859,55.3,0.219,2.55,0.300,1438.2,1789,1489
135971,55.3,0.220,-3.03,0.296,1438.2,1776,1438
136083,55.4,0.226,-2.57,0.295,1438.2,1777,1439
136195,55.3,0.229,-1.89,0.293,1438.2,1777,1451
136307,55.3,0.228,-1.20,0.290,1438.2,1785,1454
136419,55.2,0.223,-0.51,0.286,1438.2,1779,1446
136531,55.2,0.217,0.19,0.283,1438.2,1775,1445
136643,55.2,0.216,0.66,0.281,1438.2,1795,1440
136755,55.1,0.204,1.26,0.277,1438.3,1807,1443
136867,54.9,0.186,1.89,0.322,1438.3,1791,1424
136979,55.0,0.188,2.61,0.346,1438.3,1791,1457
137091,55.1,0.194,-2.97,0.347,1438.3,1787,1442
137203,55.1,0.201,-2.51,0.346,1438.3,1745,1439
137315,55.1,0.204,-1.84,0.345,1438.3,1787,1439
137427,55.0,0.202,-1.16,0.343,1438.3,1777,1435
137539,54.9,0.197,-0.47,0.342,1438.3,1782,1445
137651,54.8,0.190,0.24,0.339,1438.3,1789,1437
137763,54.8,0.190,0.70,0.338,1438.3,1798,1437
137875,54.7,0.182,1.29,0.335,1438.3,1795,1429
137987,54.6,0.177,1.99,0.361,1438.4,1765,1438
138099,54.8,0.179,2.71,0.409,1438.4,1791,1457
138211,54.8,0.182,-2.87,0.432,1438.4,1781,1434
138323,54.9,0.189,-2.42,0.433,1438.4,1779,1448
138435,54.9,0.190,-1.74,0.432,1438.4,1785,1437
138547,54.8,0.189,-1.05,0.430,1438.4,1776,1456
138659,54.7,0.183,-0.36,0.428,1438.4,1781,1434
138771,54.5,0.175,0.35,0.424,1438.4,1782,1437
138883,54.5,0.175,0.81,0.421,1438.4,1782,1433
138995,54.1,0.177,-0.55,0.416,1438.4,1803,1430
139107,53.8,0.179,0.12,0.410,1438.4,1781,1437
139219,54.0,0.172,0.79,0.404,1438.4,1783,1430
139331,54.1,0.171,1.46,0.398,1438.4,1778,1447
139443,54.2,0.172,1.93,0.393,1438.4,1782,1451
139555,54.1,0.178,2.62,0.386,1438.5,1779,1427
139667,54.0,0.182,-3.00,0.379,1438.5,1789,1441
139779,53.8,0.189,-2.34,0.374,1438.5,1782,1426
139891,53.6,0.192,-1.70,0.370,1438.5,1785,1424
140003,53.7,0.193,-1.22,0.368,1438.5,1813,1430
140115,53.6,0.195,-0.48,0.363,1438.5,1781,1425
140227,53.7,0.188,0.18,0.359,1438.5,1791,1424
140339,53.7,0.186,0.84,0.354,1438.5,1779,1441
140451,53.9,0.183,1.54,0.349,1438.5,1757,1431
140563,54.1,0.181,2.01,0.346,1438.5,1773,1429
140675,54.0,0.186,2.69,0.341,1438.6,1799,1431
140787,53.8,0.196,-2.93,0.335,1438.6,1776,1426
140899,53.6,0.202,-2.28,0.331,1438.6,1777,1424
141011,53.6,0.205,-1.63,0.327,1438.6,1787,1427
141123,53.6,0.206,-1.15,0.325,1438.6,1808,1427
141235,53.5,0.213,-0.42,0.320,1438.6,1781,1424
141347,53.6,0.208,0.25,0.315,1438.6,1777,1426
141459,53.6,0.203,0.91,0.325,1438.6,1792,1427
141571,53.8,0.198,1.61,0.341,1438.6,1777,1424
141683,53.9,0.198,2.08,0.341,1438.6,1773,1421
141795,53.8,0.204,2.76,0.340,1438.7,1777,1424
141907,53.6,0.218,-2.86,0.339,1438.7,1776,1424
142019,53.6,0.222,-2.21,0.338,1438.7,1782,1430
142131,53.5,0.224,-1.55,0.336,1438.7,1777,1424
142243,53.5,0.225,-1.10,0.335,1438.7,1794,1424
142355,53.4,0.236,-0.37,0.332,1438.7,1798,1424
142467,53.3,0.234,0.30,0.329,1438.7,1719,1420
142579,53.5,0.214,0.98,0.337,1438.7,1763,1424
142691,53.5,0.213,1.66,0.358,1438.8,1779,1431
142803,53.6,0.215,2.12,0.368,1438.8,1775,1424
142915,53.5,0.220,2.80,0.369,1438.8,1783,1430
143027,53.5,0.227,-2.83,0.368,1438.8,1746,1424
143139,53.4,0.232,-2.17,0.366,1438.8,1778,1445
143251,53.4,0.233,-1.52,0.364,1438.8,1778,1423
143363,53.4,0.236,-1.06,0.361,1438.8,1806,1424
143475,53.3,0.249,-0.34,0.358,1438.9,1786,1427
143587,53.3,0.245,0.33,0.353,1438.9,1802,1423
143699,53.3,0.243,0.99,0.350,1438.9,1779,1418
143811,53.2,0.245,1.65,0.350,1438.9,1776,1418
143923,53.3,0.248,2.11,0.349,1438.9,1791,1424
144035,53.2,0.254,2.79,0.347,1438.9,1786,1436
144147,53.2,0.262,-2.83,0.345,1438.9,1783,1421
144259,53.2,0.267,-2.18,0.342,1439.0,1779,1422
144371,53.2,0.269,-1.51,0.339,1439.0,1808,1424
144483,53.2,0.260,-0.99,0.336,1439.0,1802,1424
144595,53.2,0.259,-0.30,0.332,1439.0,1780,1426
144707,53.3,0.240,0.37,0.327,1439.0,1790,1426
144819,53.3,0.236,1.04,0.322,1439.0,1776,1420
144931,53.4,0.230,1.74,0.317,1439.1,1782,1430
145043,53.4,0.232,2.20,0.315,1439.1,1785,1424
145155,53.4,0.243,2.88,0.349,1439.1,1779,1408
145267,53.3,0.255,-2.75,0.363,1439.1,1781,1430
145379,53.3,0.260,-2.09,0.363,1439.1,1790,1429
145491,53.3,0.262,-1.42,0.361,1439.2,1834,1425
145603,53.3,0.260,-0.91,0.360,1439.2,1808,1424
145715,53.2,0.261,-0.21,0.357,1439.2,1779,1424
145827,53.3,0.243,0.46,0.354,1439.2,1783,1423
145939,53.4,0.236,1.13,0.351,1439.2,1797,1429
146051,53.5,0.234,1.83,0.347,1439.2,1776,1423
146163,53.5,0.235,2.30,0.344,1439.3,1785,1424
146275,53.4,0.244,2.97,0.339,1439.3,1782,1425
146387,53.4,0.254,-2.66,0.334,1439.3,1779,1418
146499,53.3,0.261,-2.01,0.329,1439.3,1778,1425
146611,53.3,0.262,-1.33,0.323,1439.3,1813,1426
146723,53.3,0.255,-0.83,0.320,1439.4,1792,1423
146835,53.3,0.251,-0.15,0.315,1439.4,1783,1425
146947,53.3,0.245,0.51,0.309,1439.4,1792,1434
147059,53.3,0.246,1.17,0.303,1439.4,1783,1425
147171,53.4,0.241,1.88,0.298,1439.4,1782,1426
147283,53.4,0.243,2.33,0.295,1439.5,1776,1450
147395,53.4,0.250,3.00,0.291,1439.5,1783,1421
147507,53.3,0.260,-2.62,0.287,1439.5,1781,1423
147619,53.5,0.245,-1.92,0.283,1439.5,1807,1425
147731,53.7,0.217,-1.17,0.299,1439.5,1788,1423
147843,53.7,0.214,-0.73,0.299,1439.6,1790,1429
147955,53.8,0.205,-0.07,0.298,1439.6,1789,1421
148067,53.9,0.198,0.60,0.297,1439.6,1776,1424
148179,54.2,0.188,1.29,0.295,1439.6,1781,1429
148291,54.3,0.188,1.98,0.293,1439.6,1785,1424
148403,54.3,0.192,2.43,0.291,1439.7,1783,1447
148515,54.2,0.199,3.10,0.294,1439.7,1783,1426
148627,54.0,0.206,-2.52,0.295,1439.7,1779,1426
148739,54.1,0.202,-1.83,0.308,1439.7,1810,1426
148851,54.7,0.204,0.88,0.334,1439.7,1776,1424
148963,54.7,0.203,1.35,0.347,1439.8,1802,1423
149075,54.8,0.201,2.07,0.348,1439.8,1789,1427
149187,55.0,0.206,2.78,0.347,1439.8,1780,1426
149299,55.2,0.219,-2.80,0.345,1439.8,1776,1424
149411,55.3,0.225,-2.11,0.344,1439.8,1781,1424
149523,55.2,0.226,-1.66,0.342,1439.9,1776,1431
149635,55.1,0.223,-0.97,0.339,1439.9,1779,1423
149747,55.0,0.219,-0.28,0.336,1439.9,1776,1423
149859,55.0,0.218,0.42,0.332,1439.9,1790,1425
149971,55.0,0.224,1.05,0.327,1439.9,1807,1427
150083,54.9,0.217,1.48,0.324,1440.0,1776,1424
150195,55.0,0.219,2.20,0.340,1440.0,1784,1426
150307,55.1,0.220,2.91,0.341,1440.0,1763,1421
150419,55.1,0.228,-2.68,0.340,1440.0,1779,1451
150531,55.2,0.231,-2.00,0.342,1440.1,1778,1435
150643,55.1,0.230,-1.55,0.348,1440.1,1782,1424
150755,55.0,0.225,-0.86,0.348,1440.1,1780,1424
150867,54.9,0.220,-0.16,0.347,1440.1,1778,1424
150979,54.8,0.219,0.54,0.345,1440.1,1793,1436
151091,54.8,0.214,1.15,0.342,1440.2,1790,1425
151203,54.7,0.202,1.58,0.340,1440.2,1770,1427
151315,54.9,0.206,2.31,0.339,1440.2,1785,1455
151427,55.0,0.206,3.02,0.338,1440.2,1791,1433
151539,55.1,0.216,-2.58,0.336,1440.2,1790,1431
151651,55.1,0.219,-1.90,0.334,1440.3,1777,1427
151763,55.0,0.219,-1.44,0.333,1440.3,1789,1429
151875,54.9,0.216,-0.75,0.331,1440.3,1780,1425
151987,54.8,0.208,-0.05,0.328,1440.3,1787,1427
152099,54.7,0.206,0.65,0.324,1440.3,1785,1426
152211,54.6,0.204,1.26,0.320,1440.4,1767,1428
152323,54.4,0.193,1.69,0.318,1440.4,1785,1425
152435,54.6,0.196,2.40,0.321,1440.4,1781,1371
152547,54.6,0.196,3.11,0.506,1440.4,1792,1426
152659,54.7,0.204,-2.48,0.547,1440.5,1778,1428
152771,54.7,0.206,-1.80,0.549,1440.5,1777,1435
152883,54.7,0.204,-1.34,0.548,1440.5,1786,1424
152995,54.4,0.197,-0.66,0.545,1440.5,1782,1439
153107,54.1,0.201,-2.15,0.542,1440.5,1784,1426
153219,54.0,0.203,-1.50,0.537,1440.6,1782,1424
153331,53.9,0.212,-0.78,0.532,1440.6,1795,1431
153443,53.5,0.215,-0.31,0.566,1440.6,1779,1425
153555,53.5,0.213,0.35,0.606,1440.6,1783,1426
153667,53.6,0.207,1.02,0.620,1440.6,1781,1429
153779,53.7,0.207,1.71,0.628,1440.7,1783,1429
153891,53.7,0.211,2.41,0.627,1440.7,1780,1431
154003,53.7,0.214,2.86,0.625,1440.7,1776,1428
154115,53.5,0.224,-2.77,0.621,1440.7,1783,1426
154227,53.3,0.231,-2.12,0.616,1440.7,1779,1431
154339,53.3,0.232,-1.48,0.609,1440.8,1776,1429
154451,53.2,0.240,-0.77,0.602,1440.8,1808,1426
154563,53.1,0.240,-0.30,0.596,1440.8,1783,1437
154675,53.2,0.224,0.37,0.587,1440.8,1777,1433
154787,53.3,0.212,1.04,0.577,1440.8,1783,1424
154899,53.4,0.213,1.73,0.567,1440.9,1776,1440
155011,53.4,0.218,2.42,0.558,1440.9,1776,1434
155123,53.4,0.221,2.87,0.553,1440.9,1775,1439
155235,53.3,0.225,-2.75,0.545,1440.9,1776,1435
155347,53.3,0.225,-2.08,0.536,1441.0,1794,1440
155459,53.8,0.195,-1.29,0.526,1441.0,1795,1438
155571,53.9,0.191,-0.60,0.516,1441.0,1777,1442
155683,54.0,0.175,-0.17,0.509,1441.0,1765,1440
155795,54.2,0.170,0.50,0.499,1441.1,1787,1443
155907,54.5,0.170,-2.90,0.488,1441.1,1776,1439
156019,54.7,0.177,-2.23,0.476,1441.1,1787,1451
156131,54.7,0.177,-1.52,0.465,1441.2,1779,1447
156243,54.6,0.176,-1.06,0.457,1441.2,1774,1447
156355,54.8,0.181,-0.35,0.446,1441.2,1798,1450
156467,55.2,0.190,0.35,0.434,1441.3,1776,1447
156579,55.2,0.178,1.08,0.425,1441.3,1783,1441
156691,55.2,0.175,1.78,0.422,1441.4,1786,1449
156803,55.2,0.178,2.26,0.447,1441.4,1776,1442
156915,55.5,0.191,2.98,0.626,1441.4,1808,1430
157027,55.5,0.194,-2.60,0.719,1441.4,1785,1439
157139,55.5,0.193,-1.89,0.736,1441.5,1808,1424
157251,55.8,0.184,-1.08,0.755,1441.5,1820,1424
157363,55.8,0.185,-0.59,0.796,1441.5,1791,1441
157475,55.7,0.170,0.10,0.813,1441.6,1776,1430
157587,55.7,0.169,0.81,0.813,1441.6,1785,1435
157699,55.7,0.166,1.54,0.812,1441.6,1776,1445
157811,55.8,0.164,2.28,0.811,1441.6,1785,1437
157923,55.9,0.168,2.75,0.810,1441.6,1776,1435
158035,55.6,0.140,-2.81,0.807,1441.7,1820,1424
158147,55.1,0.098,-2.01,0.870,1441.7,1781,1442
158259,55.0,0.096,-1.35,0.958,1441.7,1777,1437
158371,54.7,0.090,-0.68,0.968,1441.7,1765,1429
158483,54.4,0.085,2.62,0.967,1441.7,1778,1426
158595,54.0,0.097,-3.00,0.964,1441.7,1783,1440
158707,53.5,0.101,-2.35,0.959,1441.7,1776,1433
158819,53.4,0.103,-1.70,0.952,1441.7,1785,1443
158931,53.3,0.106,-0.98,0.944,1441.7,1819,1441
